csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
12561.790134429932	1.0	116.0	9975.1497289904	10006.321494409633	0.0023	-0.0394	0.0587	0.0072	-0.0348	-0.0337	10039.04468712986	0.01972876663042378	0.01777371776716231	-0.011525777436753272	-0.038881197382398966	-0.024999063873298078
12615.064544677734	1.0	117.0	9975.09952150662	10033.703826755116	0.0049	-0.0304	0.0486	0.0012	-0.0223	-0.0477	10061.52799059042	-0.03605254568447588	0.026160698276598383	-0.0508752282398594	-0.13586227386611419	-0.011667853329615572
12636.129154205322	1.0	118.0	9984.98004450303	10036.356837862002	0.0143	-0.0656	0.0252	0.0293	-0.0335	-0.048	10040.59286542658	-0.015200774335024763	-0.10289093655374387	-0.034192104995521506	-0.20767166283617639	0.08067695254865155
12555.605514526367	1.0	119.0	9974.74150362024	10025.668987675092	0.0311	-0.0703	0.025	0.004	-0.0337	-0.0517	10024.648789607356	0.006506324545048953	0.030766258064423967	-0.02216346050825376	-0.08072990831037047	-0.05872953560507946
12557.828521728516	1.0	120.0	9974.73381791765	10025.412631394267	0.0152	-0.1171	0.0385	-0.0332	-0.0181	-0.0339	10033.868930158435	-0.02040485795848057	0.007315824115409035	-0.00971227759690632	-0.08789005306070073	0.012533618772571116
12539.589252471924	1.0	121.0	9987.74782537677	10043.874039365483	0.0083	-0.0993	0.0389	-0.0228	-0.0186	-0.0608	10064.796351601051	0.029126028296965065	-0.013075215352110989	0.10717222513665822	-0.01547399646905345	-0.02238112287289343
12510.354305267334	1.0	122.0	9999.510739327408	10048.794451651793	0.0179	-0.1045	0.0624	-0.0263	-0.0193	-0.0594	10057.568324813457	0.06469891257818297	-0.036962702011122915	0.14073610486857566	-0.11014722192032578	-0.12381230082655871
12576.841571807861	1.0	123.0	9998.24765122895	10041.866035546187	0.0047	-0.0788	0.0559	-0.0142	-0.0342	-0.0604	10034.776185991599	0.007115663815941321	-0.05625185418825398	-0.12739339207987072	-0.018496671244674624	-0.07875147647220693
12575.89761352539	1.0	124.0	10001.913104369203	10042.063399915945	0.0302	-0.0812	0.0537	0.0022	-0.0341	-0.0212	10038.136454456118	-0.018429094093725926	-0.1059180270650152	0.008354747150554794	0.07395609713111964	-0.1390423937688477
12551.453979492188	1.0	125.0	9989.020318887538	10036.366633780226	0.0416	-0.1065	0.0434	0.0137	-0.0382	-0.0158	10043.856172782776	0.01432066650374267	-0.0021820885717927347	0.03485227194522344	0.000908448574041957	-0.11791729353849574
12603.133834838867	1.0	126.0	9993.142063626241	10033.841855261995	0.0303	-0.0904	0.0529	0.0049	-0.0472	-0.0351	10046.149406223069	-0.05422810679285973	-0.04858899675558412	0.02778609187489965	0.0014547653281840637	0.013305825426923884
12594.049587249756	1.0	127.0	10012.342402896702	10043.02446086141	0.0374	-0.0926	0.0574	-0.0153	-0.0396	-0.0491	10057.2198451169	-0.07246873106229199	-0.15463050654186133	0.10490601594209258	0.028948764517867046	-0.15591933141103595
12607.641860961914	1.0	128.0	9995.954259820921	10048.295793100511	0.0218	-0.1102	0.0584	-0.0051	-0.0485	-0.0391	10057.362834442305	-0.04535107363942629	-0.047042317473309586	0.062225141551601235	-0.06300187797882291	-0.03461905734058809
12646.493743896484	1.0	129.0	9995.243372531422	10039.19305893485	0.0049	-0.1034	0.0688	-0.013	-0.0439	-0.0489	10043.335888308302	-0.12464922339699464	-0.03519244388337861	0.01589044085423413	-0.1106477264311335	-0.07012886394039501
12622.318363189697	1.0	130.0	9990.861709470591	10016.099899647143	0.0046	-0.1028	0.0792	-0.0052	-0.0517	-0.0311	10014.938442851462	-0.10346393313836236	0.03175991400254418	-0.039248927190850116	0.10444459220841032	-0.002382211584260742
12569.19380569458	1.0	131.0	10001.71711339184	10018.410619507496	0.0294	-0.0826	0.0812	-0.0085	-0.0582	-0.0314	10018.641683761165	-0.029950335257048138	-0.035051420162015755	0.058752601818000426	0.14533080116459748	0.01150004508935483
12589.153331756592	1.0	132.0	9990.698515167385	10015.481965994732	0.0324	-0.0776	0.0817	0.0144	-0.0657	-0.0232	10025.781025780407	-0.03696871901851799	-0.008534626174763239	0.0942119016819367	-0.03697094147723434	-0.03774500491670896
12635.98722076416	1.0	133.0	9985.722035451157	10017.725121239902	0.0132	-0.0698	0.0786	0.013	-0.0535	-0.027	10022.412015272232	-0.1020114565787844	-0.03570073964690185	0.005645052139129204	-0.11595820317112802	-0.024757243743220244
12626.227188110352	1.0	134.0	10002.752696431115	10020.761960108086	0.0153	-0.0748	0.0781	0.0178	-0.085	0.0018	10035.230255826586	-0.06638100568670018	-0.06786222499117407	0.010359344719228832	0.024288851371002874	0.04294600804206327
12553.036094665527	1.0	135.0	9993.70959945366	10008.537542180396	-0.0035	-0.0489	0.0823	0.0345	-0.0735	-0.0392	10024.138094956397	0.03100054584626524	0.013244297019578535	0.07485525912769134	-0.06458077175776405	-0.09453284518131201
12555.130920410156	1.0	136.0	9981.480856928032	10009.420304500874	-0.0462	-0.046	0.0893	0.0436	-0.0578	-0.0293	10016.39940674964	0.04978447088341645	0.04718800409324184	-0.019592131439510094	-0.015992360349695665	0.03219151727932318
12593.853656768799	1.0	137.0	9984.537574139938	10020.611915114137	-0.0315	-0.0847	0.0778	0.0351	-0.0701	-0.0376	10027.072076730185	0.016352696729289774	0.025317343408778777	-0.037054415672272946	-0.13827777981854336	-0.12649880189270593
12617.166114807129	1.0	138.0	9981.798336824764	10033.925805164647	-0.0283	-0.0964	0.0698	0.0226	-0.0697	-0.042	10042.222845356333	-0.03330090427349644	0.012040001431086935	-0.1134523041227074	-0.06350062924394907	-0.02315285950410957
12610.560676574707	1.0	139.0	9987.708674690602	10018.408867019638	-0.0385	-0.0917	0.0622	0.0126	-0.07	-0.0345	10017.979204688898	-0.08196637188190671	0.0495671565272556	-0.031939446854048335	-0.010039943074631305	0.08604652399196745
12545.702598571777	1.0	140.0	9987.37171995124	10018.281634659306	-0.0368	-0.0886	0.0714	0.0194	-0.0592	-0.0232	10029.299122485323	-0.006038553009092467	0.08158887794576379	0.07398974993025186	-0.011381158782023526	-0.014737341112778104
12540.014347076416	1.0	141.0	9982.480369917934	10034.737068606011	-0.0588	-0.1069	0.0744	0.014	-0.0658	-0.0336	10066.658348476947	0.055817408907543054	0.10942574838773327	-0.06137035123956553	-0.031629468913685094	-0.05725811442888314
12538.388381958008	1.0	142.0	9984.766934286528	10053.36732763471	-0.0694	-0.1062	0.075	0.0085	-0.0579	-0.0343	10072.133995464394	0.07821910134735456	0.06326537280997681	-0.09224345184766196	-0.13692215086845305	-0.06812890069689022
12553.48119354248	1.0	143.0	10017.371341942422	10087.636066830486	-0.0805	-0.1021	0.0719	0.0129	-0.0518	-0.055	10096.335492632934	0.1483378024579824	-0.14253558983231832	0.0886203030984448	0.007539353907948814	-0.11409075704843893
12551.772720336914	1.0	144.0	10019.818245924687	10085.574033075407	-0.0665	-0.0884	0.0888	0.0245	-0.0345	-0.0597	10090.259772439389	0.17655000918427488	-0.18946911684437379	0.06956296730467937	-0.0179142201528005	-0.08678597867537459
12539.81615447998	1.0	145.0	10010.27294286299	10070.33934029398	-0.0605	-0.1119	0.0724	0.018	-0.0575	-0.0559	10075.570033564129	0.07806411016808346	-0.06458494018318785	0.010307239254402242	0.006617228596929762	-0.1729026081070178
12575.31974029541	1.0	146.0	10004.1555804207	10061.563349915907	-0.0531	-0.1297	0.0969	-0.0101	-0.0756	-0.0345	10080.3331791603	0.013381496515331631	-0.05575552335253242	-0.09052480646818128	0.0975469328355255	-0.05977600732923318
12628.526432037354	1.0	147.0	10004.219660621491	10055.270520653887	-0.0544	-0.1117	0.1116	-0.0115	-0.0936	-0.0257	10075.372349279432	-0.07047735423962334	-0.07300795909362773	-0.1035970166876588	0.11072912293443374	0.10997644932316743
12561.962337493896	1.0	148.0	10003.465220328771	10031.369031360051	-0.0412	-0.0869	0.1259	0.0046	-0.0787	-0.0175	10053.12165915943	0.002797403097367174	0.02148014444583181	0.09398099115195657	0.1799738028179814	0.007574793414181824
12620.181579589844	1.0	149.0	10008.39977030284	10006.679197452318	-0.0395	-0.0758	0.13	0.0101	-0.0799	-0.0149	10003.11610343374	-0.07607642523214897	-0.04734287978950583	0.08063509945365635	0.03553641964357125	-0.03765978295791401
12611.641578674316	1.0	150.0	9990.291852042996	9983.486874085693	-0.025	-0.102	0.1195	-0.0012	-0.0778	-0.0265	9993.31798397122	-0.09135519975790524	0.03469291663266433	0.04981979881118618	0.012185282940875796	-0.010095611516897286
12586.54797744751	1.0	151.0	9997.752750455073	9990.21573312499	-0.0514	-0.1279	0.1151	-0.0285	-0.0874	-0.0091	10000.035278574724	-0.039883217566041115	0.04131829115884416	-0.044529897061696945	0.04758859972665197	0.03307826128479768
12566.213722229004	1.0	152.0	9999.688493564157	9992.33492746047	-0.0608	-0.1332	0.096	-0.0161	-0.0839	0.0091	9996.528753407107	-0.02968508749844276	0.06447354291448133	0.10351313745846168	0.1372887166374729	0.12146578886289391
12540.743968963623	1.0	153.0	9991.21547519474	9981.06768619303	-0.0637	-0.1284	0.1072	-0.0049	-0.082	-0.001	9988.390826377263	-0.008732164717993091	0.12259601753409045	0.1141337035766565	0.0880481019900025	0.015752884308711825
12584.410026550293	1.0	154.0	9997.241963777253	9993.976739410242	-0.0647	-0.131	0.1129	-0.0036	-0.072	-0.0275	10009.05055017904	-0.022994820830308894	0.06414918848501006	0.07501686761006966	-0.0044423665084433375	0.008344483833474706
12646.87325668335	1.0	155.0	10011.062306467113	10024.599568434283	-0.0695	-0.1297	0.1082	-0.0021	-0.0714	-0.0341	10052.674948734846	-0.03000695442802515	-0.04148406609837202	-0.015152672878883682	-0.09443006873983269	0.0889966920347647
12625.978065490723	1.0	156.0	10010.48001431317	10027.003848414595	-0.0695	-0.1309	0.1021	-0.004	-0.0689	-0.025	10039.781717988953	-0.009194860765065553	-0.06912609108134853	-0.0600145775711046	-0.03893611889502597	0.014819309771777619
12586.356056213379	1.0	157.0	9986.869727738316	10002.079927199286	-0.0616	-0.1358	0.1089	-0.0027	-0.0646	-0.0508	10010.196228774308	-0.00223328547109106	0.106100608404267	0.033829726054560555	0.020498566083808095	-0.09800111299174054
12517.50545501709	1.0	158.0	9985.97551951981	9995.481370739215	-0.0579	-0.1283	0.1209	-0.0023	-0.0736	-0.0512	10018.500637329564	0.05051492757574182	0.14897401301600477	0.03712615498686186	-0.016547380071437606	-0.08342580035312365
12577.263568878174	1.0	159.0	9986.599157798262	10026.167499050194	-0.0788	-0.1263	0.1215	-0.0078	-0.0682	-0.0285	10054.791407722334	-0.006362624616656149	0.09771054910441357	-0.10712703161871637	-0.016910191268194357	-0.024913321807775016
12615.417087554932	1.0	160.0	10001.255345829604	10056.307586141009	-0.075	-0.1185	0.1231	-0.009	-0.0546	-0.045	10085.590227543453	-0.008144890605407754	0.015936715775157078	-0.01963206634748302	-0.053514233588023256	0.13482094648942544
12592.914836883545	1.0	161.0	10006.358647583285	10056.912356524028	-0.0715	-0.1387	0.13	-0.0111	-0.052	-0.058	10087.67250461142	0.029040195379259386	0.0028576835914541844	0.08235892384242083	-0.08047170227048661	0.054132738491405645
12607.504432678223	1.0	162.0	10022.378831410928	10053.990330730752	-0.0751	-0.1182	0.1421	-0.0	-0.0606	-0.0585	10079.697402318072	0.04265766001869799	-0.08465676961616865	-0.019952852554751443	-0.009981432347897922	-0.020570709889261702
12589.932361602783	1.0	163.0	9990.897637309836	10056.774055316851	-0.0695	-0.1015	0.1461	0.0121	-0.0577	-0.0522	10076.323289873435	0.050283769273945504	0.07037767300520673	-0.01822895869643061	-0.044650692613427745	0.043415597442749566
12606.569496154785	1.0	164.0	9994.521457839703	10062.49535715743	-0.0471	-0.0887	0.1449	0.0286	-0.0699	-0.0791	10076.226482746351	0.06951676021381276	0.06764735885623994	-0.09289271958916492	-0.04180109306615333	-0.011813020775104183
12592.53702545166	1.0	165.0	9987.358169630146	10073.027603877517	-0.0557	-0.1058	0.1579	0.0125	-0.0571	-0.0824	10092.597309812181	0.04389112311290355	0.11469239062583905	-0.08313470766579442	-0.06015627854635537	0.1471742519630507
12603.032806396484	1.0	166.0	10002.701469006774	10062.178742683463	-0.0523	-0.1025	0.136	0.0002	-0.0825	-0.0674	10078.98391558561	0.006742678940993087	0.053726697494372797	-0.00831793644960384	-0.10206789439103554	0.05227032994472331
12554.746311187744	1.0	167.0	10012.128635812418	10057.737297247972	-0.0641	-0.09	0.1373	0.0016	-0.0755	-0.0576	10088.198784880326	0.09160179388314876	0.010749701225838418	0.08370346118477678	0.0335738639910199	-0.00240276411313631
12609.893112182617	1.0	168.0	10013.246301583347	10050.761644336491	-0.0604	-0.0794	0.1464	0.0063	-0.0823	-0.0595	10083.585573293294	-0.005508525937854009	-0.020255081755200473	0.07057141111852247	-0.06218835479031019	0.07079741708897284
12614.724174499512	1.0	169.0	9993.142937384326	10052.723755887238	-0.0624	-0.0822	0.1493	-0.0079	-0.0798	-0.0779	10074.223133415528	-0.05336925794210227	0.10663041862493852	-0.07542508340306575	-0.026841133872895197	-0.014271537281591824
12631.17389678955	1.0	170.0	10010.141633976875	10063.470413667415	-0.0663	-0.0872	0.1631	-0.0227	-0.0592	-0.0821	10081.328695345313	-0.0664393531704451	-0.026006492864747544	-0.028008912503076733	0.08332573756746041	-0.134081036354881
12636.734367370605	1.0	171.0	10011.551703788542	10057.499153096733	-0.0614	-0.0927	0.1615	-0.0015	-0.0646	-0.0656	10080.81956707798	-0.0633899091683579	0.001501597786648354	0.0233838462124388	0.03299985270999167	0.03483026141490089
12615.75659942627	1.0	172.0	10003.620650117962	10047.826580959643	-0.0558	-0.0981	0.1514	-0.005	-0.0807	-0.086	10068.217654878661	-0.00015472807078494344	0.04851253018721645	0.07151064099233007	-0.03647783476509676	0.0119885442312847
12607.49020767212	1.0	173.0	9998.139639221648	10056.005617206778	-0.0495	-0.0988	0.1665	-0.0056	-0.07	-0.0926	10086.797255375164	-0.014323460230265745	0.07574323397938951	-0.0034279821658201523	-0.0012516244312485959	0.0015924983114704026
12654.912158966064	1.0	174.0	10002.33072545914	10066.78173465981	-0.0402	-0.1011	0.1621	-0.0186	-0.0754	-0.0994	10084.437811300892	-0.07751669325762553	0.034395760516334	-0.1325122949496273	0.0463179848967097	0.01492643750385079
12662.790092468262	1.0	175.0	10008.84898110814	10060.80284654261	-0.031	-0.116	0.1556	-0.0138	-0.0842	-0.0833	10078.191713292454	-0.054739617544592785	-0.0011921235503091789	-0.09929597021608778	0.03593288816272805	0.016143600469503666
